16 22106 83718
-48.53728612782496
34.51569964011815
-59.37000823528196
-15.60893882931356
36.44363516105542
-84.1922434289508
-4.279457575714842
34.11312557762401
-79.84731130141249
-15.33557402802981
36.06173158803457
-85.09822217171784
-24.98792460529125
38.57234309250291
-88.27345562007574
-24.96520328299352
36.83858451857287
-82.05884284992247
-8.90375476447503
33.06659192299859
-77.66291552228034
-57.94568682131418
30.19676573509115
-43.69129241881193
-45.59983129285106
37.66824775822056
-77.84911956769055
-44.31520626067557
34.68889291819551
-66.80741225842247
-24.21711747436997
37.49560507098776
-86.34970414187887
-64.06391360372122
35.95028108564627
-63.09601630165658
27.98786734217596
23.14058039971085
-63.04765117416911
-53.44976919892454
35.0544038976951
-67.01660249502174
54.21342013236047
-5.214087755355845
28.89514278270991
66.06420657734004
-0.7141830287504632
7.485210193137291
-40.77131926108893
37.08963111734643
-91.51439019015888
-53.6491982006623
38.46562048995169
-86.88260656821615
-23.96650898250812
31.65037708206583
-78.32650904989514
-18.42346535177422
32.19197889075996
-84.19183841562244
-68.1136467690789
30.19344473926051
-43.34852313239808
4.122664571725179
25.64526963344212
-64.8627210777742
-44.76325921854644
32.97451969527567
-70.77286229734345
-25.97243430625986
33.01847912853334
-83.62479918140745
-61.8202608970755
29.57707832628279
-52.04915961950497
-56.07885697479789
37.11822294174669
-85.27592174551991
-50.95620143561695
35.52952399108303
-78.74592286161905
-61.86458855052017
32.58918462708511
-61.9118406877791
-44.12547334757043
31.99516824809242
-72.70104301892971
-53.9825392071814
36.04913279921646
-79.39764470031683
-53.88452956938077
35.25838601053973
-79.4857531832357
-15.21121138463059
28.98535580782059
-78.61209652141284
-69.52790326382895
29.11402633322492
-51.92598059045856
-59.19318185563959
32.10935404995342
-60.70861927574401
-78.49845333854442
33.58083633035807
-59.56644147710443
36.84953463209374
16.44611533899042
-57.21592456346913
56.83959567775835
10.1247684170739
-43.82163066945245
62.0827279604808
-2.542359439912862
3.194022091506653
-32.29743438053363
30.18015115237142
-72.24419362903505
-33.58508576810326
29.89147530176335
-72.98892685535114
53.17490503029764
-4.497742015957275
18.62039804643055
-36.81926325650223
30.2052425166169
-73.76890465775413
-12.26365126372614
24.83564869757002
-67.30585717573977
-51.70845631637213
35.68827351155505
-86.54772515959841
4.96416501304055
21.01067210652572
-62.28316520106319
-29.36048283395722
31.60956097969714
-81.30396073921695
-57.60776382037673
28.12561131891108
-51.45185067183056
-57.98444037818508
29.11364280395795
-53.87006330813614
-31.33099169474453
29.89834938802237
-77.64437053459463
-13.85640965581799
24.32047291077733
-66.31890257286194
-60.88582557308182
34.87376786875027
-85.69739016517033
-81.34359745598502
30.25990137581778
-51.30021946031965
-61.91180919398792
35.41601675553053
-86.1386496411311
-60.03414305289454
33.50889391348493
-75.63061663014847
57.28978611782163
-2.347648983495622
11.00629886042457
-60.15212248240382
27.45608316977317
-49.96315721876054
-57.16294840112563
35.2069215738188
-85.75310680581563
-58.27566588934494
32.97603552513598
-77.69922954243378
-66.89628223099123
27.33369855211028
-41.63835589737051
-63.22981102489354
35.80173015716226
-84.75142409376492
-56.4694332568862
33.60105265000792
-80.66142541654135
-37.12704482637438
28.0846442037156
-71.15582119930178
-26.88257618359436
26.93299960681692
-68.71576353163793
55.46664313308221
-4.889058081012909
22.73146355288284
-58.50807419354292
34.76418934460791
-86.01189484151408
-58.85967709089633
34.8785096509275
-85.89508094848256
-60.17609153812297
34.35059707969775
-85.1374264661393
51.46717665226267
-4.533833786241012
18.1878971603178
-63.35628440976942
34.75850118931347
-85.14061575076425
-56.54146098557825
34.2341112492193
-85.82165329239315
-53.8957803616355
33.35779613238813
-86.52059221100842
2.791405737489768
18.49061175237362
-59.90235723701171
-76.11580173028842
30.52821652354852
-55.93273881997554
-77.7831866034097
29.79802067119883
-56.85415188389329
-55.97267104550514
33.35495378125447
-87.22133436157034
-74.8668651112921
27.45090345932333
-40.39444663991167
-69.5202594081225
27.94986576261549
-53.64924184828067
-58.59946271479939
34.07651728451418
-86.07395516459415
-62.77152503064926
34.70223335944427
-84.49528358988714
-62.76481427206532
34.09848338535577
-85.2817047466844
53.41101976684032
-6.014048159926668
18.79205564801153
-63.44213407056694
32.16635179646043
-78.35791109775366
-36.88419040654016
26.85291565110084
-70.40574649113711
-16.07584130426404
21.38750442240803
-63.13989142853549
-22.41054995795504
24.49560036307528
-69.44065922966185
48.62243636170881
6.483010034481794
-44.40494273027794
55.88066400224685
-6.968610640327047
22.98347989551118
-56.61255230680604
31.15657082042629
-84.08617915597323
-5.725170054759115
0.1050253348146223
29.31259540558147
-77.75595675401877
27.81958251952882
-53.35560730799674
-69.08994288584871
24.20218606351173
-47.00111026997054
-63.68402460807575
32.15656088084073
-85.76901648033919
-56.18441377922635
30.83833408650765
-87.84447294913967
64.02539424450578
-6.62974839494374
5.287882143576025
-59.13903318782983
24.68823640495792
-51.22242829539255
-4.815049493142801
15.8162832874425
-55.35134027522138
-72.71351282169827
21.10414657977254
-28.81047116343372
-77.67392628545134
26.90371875291816
-51.94618437687989
-56.949590427881
31.27153490739349
-87.97144399903475
-21.56557562359669
18.36371595545221
-58.35779626253256
-102.8339162373122
40.73096405106112
-102.1787277649471
-82.06168322837161
27.50319910340072
-55.61103511677947
-69.175214689002
21.34328886649059
-33.22864025164277
-64.52869418746054
30.5482612792025
-85.84301980524286
-71.93793125722479
21.30851420607814
-32.2951367864473
-61.14880324543027
23.00794473993681
-57.37293584494384
-32.28857493540295
18.37538200084209
-57.68330909920576
-32.1979242645721
19.69177966354051
-57.25902398755675
-8.908175934330878
-1.030460553525773
28.12204286182104
-18.86417968327585
17.34848141555959
-54.84162174757149
-64.71055670134223
27.98464055884093
-70.78290753484673
-69.52948612835758
29.68217031864696
-85.74342107037563
51.82055912754868
-7.405798853111311
9.752628702385165
-19.64129412201692
16.27411839435482
-55.35374765258135
59.14747719325809
-7.091466366263531
-0.4974981852360725
45.19095334237296
3.006939894995153
-38.41595979971686
8.384273781993967
-4.461114867666954
34.82892976983822
52.7852644774181
-8.211743689699624
12.12865986189238
10.45201997039097
-5.104689014640292
35.38501378786139
10.4267699652544
-6.159304883283953
34.06815883328122
55.7597835305104
-10.20880397925012
15.44016714249945
53.73022125861077
-5.234504952291581
-4.472128084702192
-38.38512478891499
16.82030651802778
-58.16021841753851
44.65781830109368
0.5610729442282173
-33.9276891783796
12.88823854806877
-7.407199710163527
32.36689587317671
45.21304794920536
-2.121635845031272
-31.20035558845554
5.629892990144985
-6.883877392555602
31.88751751289071
57.37662852860878
-13.93191752995376
29.12194223717979
43.06677034128742
-1.978061750305989
-30.35934370453115
56.19458344338759
-11.92442111250261
20.35503349496279
51.98924109522419
-5.546947760510263
-16.18777504211973
-8.56536779110921
-4.57299230152518
32.17216267201916
-13.15115131109397
-3.863022998030738
24.91919716448742
-53.74105615674382
15.46372269126323
-48.10143548876533
-56.57423651471014
14.86720741799785
-49.0671268084255
-55.82377533532669
14.98280179149404
-48.84891705283998
-15.34749880574316
-1.523708360467071
12.41148997047371
-14.80717998700577
-1.897291227641337
14.39286568229609
-69.20976136924789
22.15021128933063
-78.06168201030715
57.25414243992372
-15.58468718349152
29.37471917826361
54.96506965845725
-8.936974450007169
-14.62805646379013
-55.85224987629412
11.76046893144568
-45.3439034754652
-40.99212163098468
8.988672596363278
-45.45332270698747
25.26393172409243
-8.529888580342055
17.34089342409862
-45.93810528774661
10.18735513364588
-42.86567388553058
-68.77535705495174
14.22340035149607
-44.2407153469594
52.13468343316029
-9.507140767701157
-11.80169545103671
56.53439982112932
-14.20218018424359
12.29736678607018
-39.57259386039179
8.791930739491388
-46.1843588432202
-39.25548883853311
7.721726281137537
-43.04803532802235
-11.91424982926645
-6.366961575205717
32.11072423111411
-7.018832973224214
-8.34139487433308
36.80951404727756
-19.88946114467145
-1.979998600339996
7.104211312771344
66.83723286537345
-15.28457934830602
3.386172462555503
13.60206021793099
-11.36589786894201
34.09275912637158
-67.99318846288313
11.86230831410649
-42.68418379309053
-16.82030168863392
-4.253656991486391
16.52074478502585
-16.81122947073203
-4.741159817876144
17.91460476159596
25.1155473759048
-11.81195760364427
18.84159417385168
4.278731795088682
-9.773726607901683
35.51053922952885
-34.33424203137212
5.988880187906808
-41.98368518383615
-14.56968640136056
-6.008642390253665
24.63700713713611
5.524943131348333
-11.43422562613444
40.08185710116908
5.361156824955994
-11.2991056271756
39.72122072493487
55.39295708942147
-15.52990046895057
15.23505950876739
-35.47675700926945
5.435072202586118
-39.57282193994069
49.03336830924392
-10.27776903103492
-19.90947888738911
63.43739455916214
-14.91047620415148
1.07646711120652
61.12623075638606
-9.019669814259828
-49.9357423955494
50.63404102769016
-10.83150696490848
-22.11984137733949
52.96959643057601
-13.3241549293583
-6.048809915104099
-14.39205163668363
-7.706855787031853
28.31084260297535
-33.87693860570876
4.249676293817722
-39.97629436824828
48.32046715299436
-11.89670865131204
-19.86524287179168
65.43622163162941
-16.25645337170557
1.53416304778556
49.15866281062205
-12.18957366802224
-19.8932851171115
8.736891328190685
-12.26181441610252
39.322703539004
24.54747020719542
-13.47657503939588
21.08188711663185
61.98670831983131
-15.53586094369114
-2.493259756114881
-21.95030899913352
-5.649678051619574
13.93712235879097
9.978935768053496
-12.54241616835726
36.58025782107514
-29.26437938522451
1.490750881528961
-34.30669825405505
-67.71335929527478
7.562885589276808
-35.75670823539544
-46.30497019455355
3.750551406873327
-37.259046509089
-55.33288017791491
5.795297404752886
-36.76321310486246
57.70485903943307
-20.02294406899815
19.24076174441043
-46.26438666121138
0.6164552292606699
-13.13977339919194
24.60546601677827
-14.77132103769848
23.04125890218564
-35.86357158000077
0.7204757808962972
-34.27108983660753
19.59115477504009
-14.46550842713667
27.77527136143001
-57.92257705592912
5.553682719337866
-34.60097850120589
-3.492598520208007
-12.93239866150373
41.7465498382025
6.441850939651425
-14.19579894124329
40.86770459581268
-1.01021435385622
-13.95457412043686
41.37563872439696
-43.55803892610034
0.6005695961350808
-33.69321410453749
-20.13192776322333
-7.797289215274978
22.19360192148048
-8.762378375151028
-11.14828069547519
38.79675064708808
-13.65583338826511
-10.52520815592373
31.44412798883006
23.89039930020451
-16.15742794058851
25.91309358870577
-41.01652824297098
-0.5981773801298801
-31.18563722484935
-41.84512761355767
-0.5898535744169973
-30.31063107887629
-0.535925170282801
-14.07896689008731
42.46419011949673
17.30968821300954
-16.73739551981574
30.73692775348385
-43.7134125132259
-0.8445372396577949
-29.95256097651679
10.7539489872752
-15.99025727713435
38.48139159306323
66.95858265115137
-22.36643656026624
0.6546029107410548
-44.71126736186513
-1.504391777989174
-30.06686887135762
53.23379352908324
-18.32182299279125
-11.60055924401058
-46.23735654998188
-2.088156523344348
-16.9888027499883
-7.780603336055911
-14.69579257120465
39.42397463930097
54.49329123637426
-19.86806485776786
-11.02002406858856
-22.98245226364501
-10.60050136518888
18.50441531969568
-15.4888447459128
-11.02632983390297
27.14304223333864
-45.64701391711054
-3.032697329571944
-26.90100946585794
-23.34390391772891
-10.97882375821195
20.62858788559935
5.765104700143023
-16.82846551250934
34.6895268750674
-30.21834315959544
-7.148507534852971
-25.05546003938065
-36.59381807229368
-6.196610937099879
-23.05379214253127
-33.80291085651996
-6.26486175953117
-25.17129619717751
52.58265652266782
-22.12903668876458
-9.182038847637381
22.88661825181471
-19.92665640237767
30.4508643996585
60.79460822990216
-26.6889528629393
27.21344736804932
-44.90859652053351
-5.831682266639452
-22.46042901431052
53.59405146870763
-23.06829814443297
-5.762013836099442
58.46280029305746
-26.06207481335826
16.34857730633701
-52.15811202035661
-4.870269638720542
-22.89045083619488
60.17413535726256
-28.10850527034066
26.81023829385182
62.06343285730194
-28.30164951396492
27.4032976920488
66.3752837012573
-25.80889463990675
-1.44018558207704
-36.69772478162704
-8.108031474716453
-20.94705377476396
56.25275621664426
-24.93956751284612
-8.648989721739476
5.021658343967671
-18.74039560720088
40.73428279529293
-37.86223733169244
-8.944128367573375
-21.83959490533086
-7.262955481813059
-16.48250500185111
39.58598508325872
1.394637808894205
-18.08441918586879
42.11399295794647
13.84955904915549
-20.67411046563167
36.74205177117346
-39.66043921781417
-8.72477520930517
-22.9877235729821
-11.92185472797179
-16.06906647946336
36.38353076862612
-38.88162992220168
-9.26211843189366
-19.82170494435855
-35.04360574121619
-9.97402763532545
-20.23277054074723
-44.72165170138832
-9.507380553593398
-18.84647693341443
61.2679263589746
-29.35192173827591
25.28414606009325
-43.18611340824683
-8.855876675007858
-18.79338683470587
-44.84910256439027
-8.116696934396964
-18.3975963609767
62.25798124789167
-29.57511390950037
25.48674774047935
-45.77158168657039
-9.029754646583978
-18.48698392494087
22.01486145283084
-22.63082579316199
33.75990547664321
48.23655404523961
-25.14702880677449
-2.000488076893833
-34.23400131966881
-12.01727011487431
-17.14562885514026
-17.5540334659723
-15.65135949700273
31.9948504349358
12.79984837602985
-21.60040578518476
38.2349176576878
-43.97231134994031
-10.24425417925128
-16.72851151534307
-18.58449319637637
-16.08193846336628
29.16281768635186
61.57121396961866
-30.5737377061177
21.45419573861114
-16.49029172756689
-16.19531414613972
33.78030186746479
13.56252364148691
-22.85331579807113
35.94022712713461
-1.791440210550618
-20.4757224685722
40.30140450958087
-50.47276644167797
-11.22295437374595
-13.55449773469912
-51.16578079966465
-11.51913091724929
-15.1948536884127
-40.8543629900125
-12.57564230791069
-15.99596520105612
-41.19621593275922
-13.28864432680335
-17.87233600995355
-37.18077479055067
-13.36644681032923
-14.81506618759934
16.45136163285732
-23.12425548838867
36.28919963038472
-16.80734420826597
-18.8108526375666
34.93117103415334
-21.86382515008473
-16.64971167053515
28.64965230805926
-21.95196561869357
-17.67005265165062
29.01559169875496
-17.41867795036323
-18.4611116693608
33.6598879936704
19.37315539721912
-24.59083255631974
36.82673286151707
16.16208247624704
-23.72441701441412
37.42174206261195
-35.9642737075399
-15.27982731117198
-12.38692156680513
60.05022394848944
-31.50184623040101
-0.9593714543178061
15.43018746428003
-24.61847214612175
38.38476073763456
12.29516286180915
-24.8274656896878
38.08754613954696
16.45259132080723
-25.37985304171499
37.6774261803327
17.04872968555638
-25.28689071277801
37.97563460330774
-39.22281914292523
-16.14312495174318
-10.07856965292408
-22.51643601070769
-19.53392454031205
31.77685542045109
43.5580432482886
-30.99022474037007
5.83591648723463
-19.24665033984889
-19.92579296510642
32.77329712172441
-19.70233945016377
-20.47767734332567
32.40015790569826
-12.65913639051139
-20.68945840774918
36.99557154182575
4.744245615990931
-23.85915710929383
41.22363540740894
-12.84914939566729
-22.11477390388155
37.85284480950178
0.9164301064829392
-23.91835640939699
42.03172729343372
-46.19802927072843
-15.91165941691909
-8.951289829407525
-22.35693210350458
-20.21069734836343
30.85996448101303
-45.93796574072108
-15.82435450531417
-8.945590928137939
-40.67032737853887
-17.78454195406499
-7.902715273575212
-5.663491287017551
-22.47004607040963
41.07453297875486
14.44481780157891
-27.28296118440542
39.03850210636961
0.707711563656744
-24.39049440614902
42.29762410382993
-4.428820838161829
-23.33255062940505
41.31464750801545
14.75786485205863
-25.76806819153522
39.91447012134851
-22.22693035364449
-20.61007092001509
28.38108552029014
4.594075770177805
-24.85198312805417
42.33497524670909
-23.4068454225535
-21.37385714925746
30.45202723748758
16.19754998747142
-27.89223431344545
40.55830165113949
54.81918920311651
-34.36216110312733
13.88096436960825
8.767620529029516
-27.01117418399918
40.44916055851523
-13.719599397654
-21.40212300435542
35.50184428418414
-10.29471971791155
-23.51589382642912
38.93193632606748
-14.39400060608247
-23.04132712996273
35.86181653844535
9.948148797237995
-27.49700793493401
37.9247178548837
-48.25977717847584
-18.57216831210805
-4.256881975109069
-44.91528746568824
-19.07562877851395
-4.574844459751948
-14.88950245824343
-23.01175598441438
36.42672409536845
-42.58257618609233
-20.70077718139929
-5.187513737946712
56.60370891630594
-37.77312377566948
16.1279022467893
-52.89340508421719
-18.20265985429361
-3.003629809788291
-39.88162993134555
-20.21468232261735
-4.076952111076755
47.05017283366995
-35.68853603237451
10.47428034905014
-51.60415417972872
-18.2911117195288
-3.636345523366157
9.264749008193252
-26.85356605373826
41.40979700657137
-19.96969309442782
-24.01941820540751
36.12002929760968
-53.88634257803437
-18.11489907594363
-1.356317773786004
-49.73688923931992
-20.08884954055708
-8.601571704645904
7.376504349960562
-28.88587959904444
41.87026311176167
-30.05078965010572
-23.50080373637206
12.14966930429748
-60.36451933175068
-18.96094593388591
-12.23707463328798
-49.38737585955722
-19.76724730639372
-1.533715366755913
54.33701675929161
-39.28742621754236
8.007932739151252
-40.03505565191315
-22.93722955066453
-0.6174290529975046
6.793782604681105
-28.94845540936929
43.13886336541584
-46.19473688309053
-22.10746474467262
0.3365642408045023
-10.7421014834817
-25.61577816211179
41.58178256796345
-44.22761726985529
-23.17886979025764
1.11498786163745
-50.21842784002376
-23.31668453435915
-3.956240537324769
-62.20225465820234
-19.92294580642183
-7.695871349026699
33.95473990410868
-36.19055089222673
16.69780257737128
-46.12401544244324
-23.48110400869898
3.24954330003069
-12.3819978456481
-27.04891699784239
40.65859767857266
-8.644596925899313
-27.89433141192573
42.47514786307544
-45.87570580885385
-24.16434255623091
3.083417386135563
-11.13957488215339
-26.99753473950926
42.82121469859658
-1.346495125560414
-29.36881670962837
43.45665314550642
-0.6676789608759716
-28.63445846496962
44.13592697699573
0.3901547577938906
-30.36285303491718
44.68552830319607
-11.61343432845107
-26.86544678499674
41.96929089336657
-22.10398312640209
-26.95804757496358
25.30791168418849
-10.39570146210723
-28.50590607728616
42.16310478773188
3.841134849376062
-30.25992917252198
42.93554722250739
-59.82696665148096
-22.21426246014029
-6.138899436105962
-47.48793496716587
-24.4853864364732
3.239729337289271
-59.18288930954763
-23.61123254030363
-6.247250541942369
-57.35512016642269
-23.32925757567874
5.76181904699807
-62.843616001488
-22.43126597571266
10.41705271274876
-46.97935626823188
-26.0206133534189
6.1748897604419
-48.27965899806266
-25.48776147803492
6.299532651912113
1.526085619325503
-31.9125141502993
42.16432045664965
-42.19201115214879
-26.79977261151746
1.681562337406595
40.0746736383941
-41.47931103893827
18.37555833665642
-37.38624662869
-28.82925626604023
5.727835123284851
16.67071689227205
-37.35580227541006
30.36189268103731
39.61529830309237
-42.50414743828949
19.96250208260536
42.72103424502587
-42.79699659009047
19.92589598006663
12.19698585303801
-37.46563446969867
32.72322898162662
-19.62332669487161
-31.13377001436448
27.30591713342725
44.64666565220006
-43.88188670656274
25.20079356763656
-0.3585181625816012
-33.95860958937074
40.04317096846273
-46.53539498258714
-28.76684653174664
10.64064748645774
-12.093981311803
-33.08053768675612
36.52334738517403
-28.50070719134949
-31.72672542083308
15.35826060364215
-54.21700639817368
-28.21630746216476
12.94227575650821
-53.49606451362633
-26.46946033643061
12.39865738206666
-48.12414618863406
-29.44710269115292
11.51161109957328
38.80160404550431
-45.08557496653653
25.68086494382544
2.328964115375258
-37.18699453179256
36.2896162218745
-53.57135196481781
-29.49406492674801
14.43598517384296
-37.27500023375268
-33.22963689810695
13.77481608509525
-46.0221521425949
-31.64830832286141
8.8064195571319
-4.208150705954194
-36.77384020189608
37.10455797130032
0.4191956486130527
-37.52054995114167
35.83713667289324
-43.37329249625758
-32.98744770011159
14.42216781774569
35.78176392330038
-47.11261140308058
26.74847870360412
-58.26861106136388
-28.71337455538695
20.10070186236478
36.55614816971331
-47.26823495265433
25.55387865113468
-45.11752417573446
-33.72334413232323
15.76986289583848
28.20684539520812
-46.3533664416066
26.65542885907963
-0.9507056715057651
-39.12361716257155
36.33340280428437
18.57828539124539
-45.28485895615377
30.07337303635198
23.94067946959762
-46.70096402626228
27.88740559327978
23.72336236701909
-47.48679368022762
27.49537991713286
21.12340183399511
-46.90068274850629
30.62931959658923
30.81166439017764
-49.46408394252445
29.08957991069003
-16.67151711652049
-38.52286064530222
34.15763292459416
-5.771549825974613
-41.99172351896839
35.86583295783959
-3.969045269261713
-40.75326088239675
37.69277870917285
20.18982713428369
-47.97574910461773
30.82418921430816
-13.99695026750455
-41.1471200657915
34.73628114357896
28.66327800895455
-51.26104450741418
31.94721312870131
-17.31453080945973
-41.92510663411129
30.69040840048924
-14.69084655116987
-43.09276364414607
31.10026864198939
-40.37224796605073
-38.8618147712937
23.45935627924221
-27.191767530581
-40.71865615892441
25.82900427000852
-44.52195701959656
-37.72410755432292
25.19310203096612
-43.79892169362374
-38.08167966653318
24.81998404332118
-39.7861893052325
-38.7158296175011
24.09059460354317
-36.09554718285713
-40.39647151839822
23.94509550445535
-50.12016798146047
-36.85235212336116
26.78112600627286
-34.55511306409925
-40.95992997001944
25.21376479347601
-54.6098264568116
-36.59067941236916
30.45298070794622
-28.02152826363973
-42.37633399640371
27.47430481549172
26.00116119293892
-51.1524988960206
37.49962575236522
-47.3616394538934
-38.73511372995256
28.69737685100134
-11.74372627463312
-44.86234706544492
34.03825157256069
15.7993763921279
-51.68032713592833
35.4073883693037
-3.283762860772883
-46.77757341552365
33.95325557043704
-12.46185768577095
-45.18839638063618
33.09038240996992
15.55130088312847
-51.04951131260891
35.2219629533434
-6.973648859643845
-46.03876981047696
35.96665577176675
-44.05338912428253
-41.14787962978006
31.14358989074188
-22.62649615622475
-46.16042228593357
30.70573012547497
-40.59089939702996
-42.3681270140854
30.2055695929013
-45.78078698014592
-40.7393605976248
30.82493969611289
-40.24360766285097
-42.46293285445278
29.94431851288195
-25.35135886329443
-44.45854378334433
31.15755346696765
-27.40224835259334
-45.32782913364244
31.28095666941386
-32.12427544260758
-45.61325087493854
25.35750151332507
-27.1272324343062
-46.33371241511129
30.38473456990776
-11.93964057275158
-48.55196659687598
35.10818256405199
12.16978445962521
-53.42411069444537
38.5772761792329
-32.9889281063126
-45.37315044266543
31.66765323620719
-25.03910413624488
-46.86780376978979
33.46547043272463
-38.14861068492305
-44.19629527711726
33.08883549762435
-31.00364814014511
-46.21674677542368
32.80986243283478
29.20129036599667
-57.73761139835379
38.40975229210926
-1.003531320984643
-51.1268724047893
37.51753764512822
36.22033496888766
-60.24660864089376
38.17673827347941
29.86496425999618
-57.39909734462444
39.45473080991059
-51.37938676432569
-41.3475437808533
37.66667236370327
-25.32258984659841
-49.25653686169258
30.70419343164576
-14.53183667764378
-50.09059745737035
35.8344824854037
-50.03575267410352
-42.31988869776866
37.82657656947362
-40.43011091071543
-45.0335842273801
34.97996161966807
-39.80405876359604
-44.80205363768383
34.42393428470219
-0.001818371826782877
-52.73246621570861
38.4552511984066
19.1729492731983
-56.17434889116183
40.70642331973736
-9.771259477285597
-49.85987752332721
36.58716487803432
28.38055177134177
-59.3044586834172
40.92228651922391
-12.89508645341059
-49.86247651530599
36.94217627526672
-1.202839693739814
-52.18673508176198
38.6544393458467
-43.86431242078396
-44.59989348504031
36.6512365897586
-31.37490463634391
-49.03020998777077
30.01217533528151
-41.05139840219788
-45.24943167809962
36.22127714685505
14.9274625261297
-56.27877150034315
43.5893779664428
-9.45596358000501
-50.79964195485223
36.7083299145365
-8.712746306484183
-52.18408341898753
37.29870155007282
-12.02265569747467
-51.68215450223253
37.08116418148974
26.41438224552885
-58.57301025774731
41.03174273721228
26.97177004455711
-59.28628611412375
41.24636603302936
-44.48294788084622
-44.49663687781499
37.23341203037882
-7.571430748185316
-51.90368799868095
38.76986808418182
-40.29158637268462
-44.79208725645491
35.94954848212828
-24.52836014365868
-49.53703564829809
36.90880960547366
0.4636891943701237
-54.26114183954824
39.79960820761811
-14.58806953339002
-51.61916673097793
36.61289146790068
13.94158489043562
-56.29239459250856
42.90022894482456
1.884265192321464
-53.51521611053955
40.01263757111126
-0.5443675344647569
-52.9009294253488
40.66517129011886
-31.03909560722038
-48.44892761487759
36.46317705329107
6.804616589935379
-54.75297840176734
43.03813733036388
15.18089468392218
-57.05433256755393
43.68745270964347
-30.48880541775574
-48.44534872070011
37.88143217645142
12.73763281266832
-56.32149493454449
43.1043625117202
-41.28856841823058
-45.72017204523264
38.6342716854471
-35.02610095609181
-47.83613360852447
37.63153133656716
6.783568663681742
-55.75812514976123
43.83746557262293
-25.33081359475012
-49.81314241230108
39.13617924244823
9.779635995632356
-55.80501527379083
44.05864399518202
8.265385258774547
-56.38530766095637
44.46744209741283
20.99469270229536
-59.91555041365473
45.38521345628318
-0.6806696974086029
-55.113417426006
44.12039570899879
-4.930224215501259
-55.03205156258233
43.55694941303051
8.131517061215744
-57.44203621609294
45.22382197829982
-30.92145985788128
-49.70751583794451
40.52464472131225
-0.03980262186975014
-55.30115271593467
44.8181734866402
1.746433489897036
-55.79178340477279
43.96249695164988
-48.5616822787503
-45.46300854854012
43.43234301235955
6.369364642105007
-56.7359083964306
44.82601952120708
23.54255597247491
-61.25971686349368
45.09051035452946
10.11997886827535
-57.35676512252608
45.38877073675444
-24.54422079763525
-50.47527986418462
40.08809793888756
24.78146195635398
-60.98701800802663
45.27714334867313
-29.3356205762129
-50.26797966075853
39.75661544282081
4.692388243335792
-56.82402008952072
45.27174629200415
-24.48792793138312
-51.86678266016094
41.91466035186988
4.066343408278509
-56.90441698278389
46.09985249441552
-12.25370381379313
-54.48216443993957
43.1831124373732
-27.02933205932037
-51.43973762327193
41.87153611777016
-11.42704313966917
-54.42041057587633
44.23060712229864
3.040153523222403
-57.50362292721471
47.82568694225317
-5.217173946188499
-56.16629754175876
45.79493925633957
3.844183992085476
-58.0565599688717
47.27419172406564
-23.6562788678491
-53.18517621645487
45.46351114260448
-6.378122916867272
-55.61284869640366
48.46273937542967
-5.78003213298951
-58.1467330987392
48.11499672164982
-24.58978142917416
-54.2540217746206
47.49891052083778
-27.27501009461502
-54.51170217311932
46.85760671744092
4.212158332679159
77.17113291120813
-103.4425288981923
-4.377623976977421
67.91517341830198
-82.86704254541256
45.52191285366769
17.89171074171192
24.13189614247315
27.44338821694961
74.52873941818498
-108.5745106654609
45.35516119775656
17.82801394346694
22.37750852715203
39.39555454492631
81.35116659023207
-133.6329329719894
62.72944404339571
73.55913094221492
-128.6879268490317
32.3341126776902
68.87498971808562
-112.8378357651387
23.51615208872948
66.45643863199102
-106.0055187072893
-6.852852535358053
64.84639609519826
-95.33350971283045
-29.1040000141195
53.97693534528231
-60.39853510402896
-37.96156291377188
54.77737498908967
-56.52352455107746
-38.29031216090942
54.655074319843
-58.99082962197274
-48.25714067522056
50.45915794581175
-45.27882523880468
-0.7385666992318284
66.74856690223508
-103.7207114826788
40.52369581594423
75.30678026866362
-148.442693145989
-49.66125817385499
48.97795833291677
-47.45039616250958
19.17724934074324
61.68273960266585
-109.2032817751133
11.61644025349373
59.95864696504214
-108.5102623202587
48.81757014825352
24.086255585131
-23.215524755891
59.45174624297704
25.9418865508638
-34.24587941966161
31.15770567770431
55.09405151129308
-111.4158226027437
-44.32732550449235
47.28624023763603
-58.04174945381904
59.20145431139962
25.37916500634902
-34.34978704105151
-54.59415659792305
44.62535263078192
-49.50561988381218
-58.3594282821077
45.07161155634946
-50.11368207905628
-7.082428510639816
50.13809263235963
-91.41772204773865
-57.98858758751038
43.05499197150287
-48.60326982213934
47.27450649372044
9.059979569020385
14.69108936057295
-7.282968655053621
49.46445408511424
-92.9228759137314
53.03291756243102
18.10291347793984
-20.24589546925626
-37.66268792573016
42.94001253387408
-63.29713803214077
-53.84081841628104
37.94150744689809
-45.99199440603749
-6.96622094138359
46.79046420971254
-99.79792376134789
-0.2196919041196271
42.50033349802023
-92.7703197775444
-50.03972046391276
37.63213696851857
-53.46455532424502
-7.704805523677595
39.93939055429907
-86.70020392587206
-7.338275890622457
39.5711626120092
-87.08702446908734
-29.45990814988749
44.6834299963386
-89.06452843403197
-24.47885801788593
45.44442205121673
-96.07154899872555
4.959732697770647
36.73172478354913
-84.79059718925237
-57.24283292356076
38.68234818210803
-60.5691901090658
-2.110277843012703
37.57855749541876
-84.41283840977189
49.91455389577708
26.20708937336207
-71.49062648416096
32.01695556258182
