16 22106 83718
-99.7869142626093
63.00648348920043
22.56710683305061
17.77205050316121
63.00647799134201
22.56710507689705
17.77205944179547
-75.57985066623283
62.13069625293892
-33.90556246541621
64.85711884642154
39.23508714375458
-16.23084802941639
2.528871904843422
73.94053790534916
-76.34213815926661
1.378672412974081
72.62703158756246
-75.17406554245906
44.73537077313104
80.62782425912469
-98.6287073418995
59.99751064129208
42.4611840217799
-27.66793161194172
-25.97784142801617
68.01536637308475
-62.28862425139406
33.25713107019444
78.02697920714444
-93.56875944821408
-27.91118701850443
67.46717039092771
-61.40624414206839
29.9373143344684
76.7920570067986
-91.23852665687133
41.44577857831517
78.0569802803082
-97.62791296812658
38.17534579822675
75.58914397272858
-93.37507922324428
-82.55998375626679
52.25814950498634
-24.23253078036196
-13.63189516541465
67.83561907463297
-70.297194032261
-15.31795635971628
67.24596389543173
-69.47015614884722
-34.57706739507324
63.13208808586158
-59.80586882616638
64.29602975974474
34.12409038722461
-22.21897533552618
62.94945487738881
34.94172170993453
-25.19632772661422
-28.70426847239255
63.32825138164925
-63.62280962939957
57.85968192696505
21.10388364646621
3.25570775019736
60.70122904032846
36.45953148627769
-29.68271282245289
-58.97642123229152
58.12760196466613
-47.62184794258798
65.66483332575464
31.09448403469525
-20.28086306082612
55.5307177721433
22.78903341966448
-2.257699365513492
31.50699385493694
69.70954344108621
-94.59550443984055
12.49735798304941
67.45336939747756
-86.68531219220861
34.65389874412575
70.88713426425618
-99.01461295025187
28.40692754421295
70.22508201317638
-97.12051230107672
-72.40284674766397
54.67764136486525
-40.73427023661473
-72.38172496116309
54.79838916577422
-41.03448341867897
-72.36835453210001
54.85126209110948
-41.15220093389365
65.42801543972743
29.93530150144451
-21.45218489575095
-55.99178043811824
57.01475960427582
-50.80054715384164
-55.98182634793728
56.9970083527492
-50.72613754105119
28.11889603089037
68.9041231842896
-95.99267749808428
-33.42968889977062
60.34992764463493
-63.81224328782665
-33.42968779520978
60.34993059162357
-63.81225116974846
12.90018189786664
65.1448693796559
-85.96212153211032
43.68038668678899
71.12646692394119
-105.2235892846849
64.46698529357639
73.15811730036555
-116.0855385892086
70.59126026767413
5.626590069955807
26.15364424991685
57.4859391411163
37.34881351332579
-39.34148844566811
-25.50101091884235
60.12909273702182
-68.18096195604294
43.23709445815567
69.33841052798373
-105.4938016933786
43.26472634289796
69.36042205424691
-105.5479703776559
-22.62485786777435
60.03204885676407
-69.8192094371893
-22.55760170893152
60.15138591524287
-70.19285325109865
-22.57759923675426
60.11472805215277
-69.93680266757904
-6.815836635546392
61.73594399337561
-78.19320306974095
60.10396812635524
33.67660248801142
-34.93212079384386
36.23072020199099
67.72417354022501
-102.4155137233208
24.95671598916111
65.76075491462085
-97.04336023623964
56.15041373131324
18.71574466947935
-3.374158204029867
56.30730417856497
18.77349213720865
-3.558122333258838
41.68432943283416
67.17905027309851
-106.1901990965577
70.82944913405342
2.822333434694238
25.61480248010991
13.94644650300291
62.33553402109325
-91.21138690544652
-55.94703555824417
53.32372807513333
-53.90954738529625
56.23493897883269
16.78838799952006
-4.653195301937674
45.76922411439089
65.26582282371625
-110.2747822324451
13.81742297067438
61.08256430208601
-92.19908186197222
11.37948956603531
60.50760797619861
-91.89469581435705
-0.1828186887792684
59.11741043041987
-85.80207135559273
36.0038574804456
63.46157268281772
-105.8448306216612
61.24879783847827
28.39689977562602
-34.79745636242915
61.08956944972122
28.38532566717398
-34.67136893330963
61.79389321913703
27.65013399688096
-33.80381268698464
39.67857246601402
63.19332366496221
-108.0477771211871
63.64357924854117
24.94600461076434
-30.28670654691428
-7.868805847544989
55.89226140309968
-82.93102047344208
10.42625512072155
58.20868839025375
-93.66461260130806
-6.831615621607355
55.79771569884209
-83.169741786006
-6.803189876598234
55.79516354502814
-83.18875166202236
65.90096663448691
4.425672089354843
12.01371425214273
-33.49698694530191
51.92294963888671
-69.3804919424183
-8.126376636339238
54.82372619037213
-83.89718137665055
67.13515634835639
2.871955723841152
14.33075763802209
63.48988459097112
22.33726129964712
-32.46659776071419
71.70342083238448
-3.436938380744402
24.33746002185983
-53.80290663720027
46.59686088286393
-55.93959905481596
64.31442524666953
20.427510704522
-31.39246153071128
-48.50525115906498
48.27758550587381
-62.20994067710355
-31.42004261371461
49.15811659268265
-72.54292466995295
-31.42004356842907
49.15810688562117
-72.54289025856208
69.04378643846137
-1.406919741652892
15.88970228058396
-59.74917889024459
46.06370882839
-57.04221336699539
-10.99584721979986
3.053463288065055
29.19350470009055
-10.9541400197055
3.077087433381314
29.06450724819788
-63.26074030668632
44.81795034533879
-55.05115938668079
-63.27420868082704
44.79148634184722
-55.0141668201851
-67.21309850107863
44.28056276913327
-52.91946070524767
-61.5272564311376
44.61379657890347
-56.4643392382456
-7.7455253838157
49.8587419604268
-87.85707075341942
68.25973723503678
-1.913620981027197
13.91751512072362
4.373518925460355
-3.575669114833604
36.19086826223074
-67.53802719745008
43.00424927523105
-53.52996925386999
-47.17287179083876
44.41955925354028
-65.39783465032697
67.59466089972305
-2.107003968662362
11.14248464010871
67.56649247899662
-2.07214355654738
11.19402909360844
-12.41403304041801
47.04662891607492
-85.27358028113434
-14.73577054931211
1.874229479989895
27.44608014416504
69.56807329783427
-4.440892640300556
14.69607333813877
-52.51545760278674
43.55841096737939
-62.945819466888
-4.304309211050024
47.02404077007944
-92.05724131078995
-12.1796015972832
-2.031783119028563
33.06669063722018
9.455170962538359
43.03020137823487
-91.74516978844792
69.85354002736976
-7.121712967705509
15.08466605561092
23.49510532251795
37.87898025657513
-85.77117685752268
-15.74041014524767
-0.7059687908505106
29.27368173880711
67.7875476517618
-5.976411293597675
9.374292570900783
-18.96705122692978
0.4016163197436037
24.89807853044879
72.01010627702573
-10.9787969459231
16.51647794829255
-29.71864283345261
40.29021547260189
-80.83058787176
-20.00390922207043
-0.9776631008295398
24.69738216999221
-24.3418181541971
39.79849878605207
-83.96643999278636
11.25614182944778
-9.709798366403446
35.37678603266569
60.20655173586978
-1.550267676807554
-7.692893759912691
12.20134740507638
-10.63293707127317
35.23434779493723
-41.8133902046401
35.56417488859376
-76.3052167706572
-9.907728326345101
-9.6536913148056
37.87486853168673
-9.907729364822353
-9.653691479988112
37.87487019609891
-20.41882706480239
2.028638901945603
8.744924521489139
-22.08310091112635
-2.573990880825383
21.91816995852198
-35.28025119547983
32.53974026783742
-78.89110841668209
64.46837835336625
-11.3047366300329
-2.774043720768048
-5.10488156716685
-14.87063846809921
39.59587787443395
76.21736111127916
-22.82228507388199
19.96189060284343
75.65834330231409
-22.99542562301657
17.53033369409535
75.51286059650398
-21.73282097955587
9.577564314931145
-17.25042280530511
-13.73368119229531
33.91264800894202
10.38306355265382
-19.73025729112824
35.29188660507528
26.67617789627823
-22.23123652505919
33.26218243924211
9.273697334181405
-20.76133771052546
37.77728479305664
71.43235236317862
-22.83967313804184
6.178798951894173
-13.18858272667817
-16.46438435531529
36.4769302703141
-31.1457716316014
-7.700327724387749
15.61369880054426
66.92521476900541
-20.5050462111633
-3.975591645153945
68.27971283468521
-23.92223803323342
-3.213978712157267
74.20796805118374
-29.50742448819524
7.367452481944166
-33.06435796093296
-13.86094369623464
23.78167907904253
68.85044397257181
-27.32274045555454
-3.321137651349846
10.64423732999856
-27.95080474599398
41.47329028660495
-28.53895549928014
-16.87209663106529
27.86651184853727
79.60221357367563
-31.80356473332314
0.3007360838124438
79.60179296903786
-31.80358078035402
0.3011201673731456
-7.110999174348094
-24.96013597027551
40.92949923568501
-7.817257629223366
-24.7517513174396
40.17866300861628
-7.822939922027374
-24.74865874149122
40.21182962260544
77.90600435471198
-31.2325510510582
-3.621922114388611
-31.33596908845957
-16.97522869025449
27.39737577062266
75.26284412608814
-34.59169320532027
7.186766354008926
-29.75315161042018
-19.13584647419788
30.45105151532398
13.81991812992293
-31.0941379643592
37.57702045165594
-33.8566640613963
-17.72055172314976
22.6863230632528
-27.05101799840167
-22.30523745911992
35.02612329817768
-34.928379361615
-6.254571060351973
-29.82003717073967
-33.72972551669986
-18.7029816643442
21.73187882644163
-6.574087200635862
-29.60146258330963
43.94043811230041
-6.563841669653425
-29.62998139741326
43.95187589518697
69.42157591497948
-39.77076711819346
12.40812407665814
-16.89385897501886
-27.33445419214756
40.85493023071719
-28.44448633771432
-23.22186672288684
33.13082108855328
-17.83009327538799
-27.16522411169747
40.71403910564159
-7.751097645368969
-30.32021329516782
44.70932418373096
-50.94588818000162
-5.287603935935156
-31.16208039939973
-15.73452976446289
-28.2940352711476
40.79961376328892
-37.43048602868464
-10.1776136110517
-25.25714678130609
-8.713908466298804
-30.88560632949444
42.41545225544385
-43.42978631553429
-9.938083468811815
-25.49225138529206
5.155229658521148
-34.13986510420872
40.13984275639594
5.415392732645551
-34.16158587634999
39.81239856684138
-41.7647060416278
-10.76508244691035
-24.2138644972747
-23.75036763625243
-26.97576143290611
33.9807716153116
-15.30215890116253
-30.41450121387182
39.19675394504166
-41.36170912278106
-13.23420565729585
-20.90885262734561
-27.06728035582978
-26.39845172684417
30.48607738418949
-27.05792563964756
-26.40319053718218
30.4542510980392
-42.56861571052497
-13.04142811637977
-21.30316529459413
-13.97061486058334
-31.39657738825196
39.10250073713349
-7.761084838183912
-33.55806006473868
42.08813712969922
-43.90016638207653
-14.13169843976441
-20.21131789284807
4.286739222586091
-36.28073857562503
38.81531361509847
-29.81552973244817
-25.67722447078092
24.838743250987
-13.46851253331827
-31.9134954572248
38.81418179025687
-11.87674606219452
-32.43454305052747
38.55878041658364
-71.35590650578766
-8.287725399192768
-27.4947940940237
-19.16396795452309
-31.14248813797526
36.26192124910718
9.073768332337686
-38.60669391453108
35.85173832878421
-48.50558752445959
-17.24036683791603
-15.7092781038683
-6.988103915549484
-36.42233426733774
40.12972420641074
4.60654949000163
-38.66141688949981
36.43345405855978
-31.53396046386485
-27.27946271189001
21.00580862412946
-48.24648121894665
-17.75553544292415
-15.45188401773711
-41.30768255153258
-20.37514065344412
-9.356989694515843
-45.58246610605383
-18.76458439625615
-13.87154224758753
-19.33194873798407
-33.36193841198333
36.38412226410139
-22.79921632184333
-31.55740111817868
30.91320485682154
-23.47260780706615
-31.58087299593022
30.7703095846246
19.21092176094951
-42.57610420966371
31.63751737384442
-17.17528402794655
-35.0320927492677
34.58943525842424
-7.926647500699859
-37.70730836951572
37.24477257587898
-58.10158705357506
-17.99373260736349
-14.97589295347314
-23.08283065535435
-32.89795437740385
29.71690697022016
-28.47529685713967
-31.4285743118657
26.84110227286954
-29.5676421926678
-30.63026617558439
22.38165556048494
-54.81590049225122
-19.6790325932012
-13.53128291694353
-23.89108665995769
-33.30596139307549
28.69031862639694
2.071841283215161
-40.87551400256252
34.67816722331835
-3.104491324069856
-39.85243906890046
35.83715353525351
-14.54916820005739
-37.02204390699944
34.63256380293397
-1.385143110958916
-40.96635886006231
35.39052303207488
-54.94004648200178
-21.53429438050897
-10.75149357500517
-0.7175757000405534
-41.37665725017843
34.81246411772911
-22.65933210149833
-35.89179803574107
29.65203312213639
-25.58806127898558
-35.38270025698498
25.47267918487288
-54.60037464723217
-24.58145558544611
-6.708686803822924
-53.03763074214096
-25.09756412944761
-6.010161207802765
-58.01009847991828
-23.99553049920514
-7.09312274666939
-8.400231905410045
-41.97477863187736
33.97714286890713
-19.78853957089066
-39.98703621002684
31.56040352875246
-6.748764924080838
-44.01304197157971
35.13516145607196
-47.75075787522235
-29.6372731438493
-0.9010094571736109
-50.24188614479238
-29.02923008736657
-1.002111660938089
-70.27509510576786
-24.21806360602967
-7.186096301937884
-49.65678197926439
-31.28289995492395
1.495974546095677
-48.25065647447754
-32.41919958426356
3.267048351035561
10.96514781525885
-53.43950016768258
34.44510107543566
-31.92372563837748
-42.20173268717767
22.52931077445841
12.53338523145688
-58.82744266757918
37.37488483831891
-60.3272744288
-38.05628655270787
9.826470611595404
10.73456455454421
-62.32282633416464
38.76810435785525
2.650897693646806
-60.12973231883588
36.26165464978749
-2.309622004372871
-59.26742117128811
37.29481131637019
-2.091142106346647
-59.93227547423367
38.26893895017736
5.995512622184434
-65.21516054834731
45.64619548609238
-4.451276337866862
-62.37314912810391
39.83104120343426
-10.57204911955101
-60.42164587092887
39.65051830966465
-12.33674661452559
-60.0691504153472
38.4683940564677
1.453690847477121
-64.64378790175023
41.7322431531041
-13.88633408796128
-60.30196501295133
40.97108048823251
-10.1880566305863
-61.64550710600963
40.83266724249234
4.118913553239623
106.659289127352
-52.1017314470018
-0.3120982708764132
105.3701298452455
-50.32403108676917
32.08914692377837
113.3782067024472
-63.84463139215579
63.3078261234471
122.4956044336144
-77.432796645861
30.88127145349024
112.9942241308748
-64.23759644447775
15.40295051407847
106.5944994693913
-60.00178641515082
61.91289702377689
119.1462462604184
-79.48371571911909
10.71205536892735
104.4107000144276
-57.11659524010291
11.10792105521453
105.0539071867127
-58.07432553246808
59.0463768435957
117.9857844410967
-78.80104438611482
59.03065814776454
117.9478825649447
-78.72947396759318
49.65800480173539
115.2144229587756
-75.04148112682199
-6.009431129651055
99.21251562387563
-51.04351224101143
23.61469898659054
107.0461297168463
-64.8080676604885
-12.11259266390357
97.14632357062233
-48.76407825674808
56.99275147969441
71.59022359234045
-14.39767360755964
39.3407165853781
110.9944944995427
-72.03202308702053
17.60662175559056
104.9985369825787
-62.54670779772221
-13.15265893462473
96.67200276429112
-48.73394356355683
15.64549930790193
104.4120874245026
-61.82657623894366
63.69166351709298
42.33383186560859
28.65511284340985
-1.976726451241967
99.18378043504758
-54.49378928751252
59.11528310288714
68.15604700131894
-11.33479407517005
-17.59686225240569
94.40647682746281
-47.82071604949144
57.26158975894747
70.23764400778182
-16.23049374831868
59.87564938097171
67.24696718656442
-11.8064898110027
-63.65399582551361
81.70723294258391
-25.93533178695218
-59.25633324877258
83.25225969489374
-28.82734823369358
21.22729734319344
103.7282422920956
-65.99410469571009
20.79272000421921
103.1553972045832
-65.11617659483407
61.83108460839024
63.96340367217803
-7.930290823114814
-7.290796079919629
96.06177217282843
-52.8990071087808
-29.94532579602176
90.20466005107414
-42.69563019518673
56.89699256385237
44.8688517916102
20.84064548662395
62.70885302749874
35.93723744873396
33.72557924720881
-28.87436475149975
89.62530990958878
-43.4400541443372
-4.89516794832312
95.67307623096379
-54.60644327075939
25.52828904197508
103.7411851810487
-69.04934834352909
62.18044680269863
38.12601380752918
29.66149861474624
34.64514090042245
105.9257005699091
-73.23933948873773
-6.04787681179168
94.50958002997741
-54.86746243473217
5.072001757775284
97.24791462922967
-59.96428393359795
20.83409823481979
101.1790730464152
-67.48407994443977
26.90066795404784
102.7207247087807
-70.52305691120819
-7.102054717297623
93.9461561272786
-55.1405262672513
-25.19717685784341
89.62284143002805
-46.81380654128048
-10.60171765395507
93.05463453652166
-53.62541602598095
17.20318687047777
99.84723920575424
-66.1834135739325
62.95772331278423
36.46894860026279
27.94452957893421
-7.229267874395029
92.61753589969649
-55.86166745742171
-4.887035467188291
93.27414107629956
-56.86917999916401
-68.4050960590377
77.27774046289419
-26.89009759634832
15.51234265285793
97.19458066324066
-67.10275877880842
15.5157939473354
97.2337309712743
-67.21927352970859
-76.01933960082651
75.19934985115341
-23.81253493074832
-62.87248445415048
78.18408127374013
-30.28327447466901
-62.85549862666397
78.13331822917212
-30.18265641146665
-7.238638708827962
91.47899711345683
-57.01633376159731
-10.85989870040206
90.29736059510302
-55.06836216296734
61.73213418946007
107.4436050765442
-88.24735977629622
85.51295442752445
113.0184091099106
-99.05167601951614
17.89377260999528
97.12527121037364
-69.35254106019393
34.57982481662457
100.8228476477925
-76.4076339159068
102.9771182150507
116.7024888877176
-106.8725932084655
-29.67041904790262
85.14062579960834
-46.28305737084111
-29.62842331698066
85.27888921529919
-46.51600548808052
-2.551968331018234
91.59539586743686
-59.42029619888758
78.27393169675511
110.614154151352
-96.61901605623432
78.46880732698631
110.7395439879953
-96.91934598220337
39.23148568662452
100.6347609218925
-78.31656119460213
39.23150107430152
100.6347785568482
-78.31660226669557
-67.08986446695978
75.96323780825008
-29.25608795866445
51.81570905876937
103.3121520490697
-85.89602117350424
51.72629724537678
103.2224672562764
-85.81534439340469
46.70846242871198
101.8339337730604
-83.5032294428952
48.47754339559916
102.2630656166052
-84.23694882979041
48.55590706096922
102.3415996607707
-84.48308451657577
72.51795481714375
107.622566793457
-94.82915259578725
-3.654407008349312
88.64374608768837
-60.80191621811399
-3.525675142935275
88.8373410522988
-61.15917594036858
39.66544843126033
98.51853339966196
-81.93339476562738
-66.28153550224404
74.10529011410912
-31.06904082680425
-17.324875315375
84.1892401512238
-54.95496475645707
-23.80140261497789
82.40424668045684
-52.84228261929172
70.2364109697632
103.0997914213968
-97.16657519656671
12.60904555135146
90.31378725485864
-71.04425045119275
-55.26458997753502
74.81416403555026
-37.61653319445157
-55.25276438826357
74.82752121641312
-37.67851875528358
37.65419545210452
95.10403159272641
-83.27822722719968
54.39864261249621
98.16430867679766
-89.71136998190396
67.78958281237666
101.9097057039294
-97.91980188083511
67.49837026493435
101.6779578520707
-97.30753290937369
-19.81712930220511
82.14449638107486
-55.32065623159185
59.8836728666446
53.36977027361874
-16.06382509575019
13.30716959885477
88.98859571453919
-71.65203625177787
13.33269013181622
88.97711675434958
-71.72978973600716
34.42224477136379
93.55627372363061
-82.17305173220834
-62.02110142947231
72.44229840464428
-34.951256079489
-62.02110218498215
72.44230390392643
-34.95126699498827
-61.97965027618153
72.57700658003385
-35.12044404940702
37.5988112412268
93.62852718051468
-84.61868438185022
-22.00029683669946
80.38147793076097
-55.1162143348299
66.04018126000443
46.84705066707633
-8.426276701325166
-24.50849396807724
79.78554767106873
-54.82055901708012
-23.55314793107492
79.73803191856939
-55.04819470295559
-75.32403315380704
68.42541865356679
-28.34702104755924
-7.409435526913544
82.55089043381524
-63.49504931914814
29.12608295901459
89.74879593649651
-81.50246360372489
-46.06089165417765
74.11280903335432
-44.68836575923821
34.46744024826756
90.23527615112489
-84.36322732963035
-49.36741816273369
72.92795316968021
-42.8015598960604
-49.35462049979323
72.94281797258724
-42.90964217535603
-17.79137076653469
79.51507276667358
-59.18060354593886
61.5424562750794
29.65219964458396
18.55714706419904
-31.48961961918565
76.3434010874348
-52.06743863075742
-20.74465476078328
78.14595840085626
-57.53733680137736
-43.3398266817296
73.65805016459112
-46.27601684160054
-54.94719059056392
71.22100840036696
-40.49380797675164
63.49129046945404
94.70369888048812
-99.67002173817357
65.5423739402483
43.94969273484038
-9.940098695279907
-74.11567216681097
66.53503067319731
-30.75493631825488
58.88407874135434
30.6310758120173
12.91392635195293
63.40075995491429
93.39268665753454
-100.3116236836128
-2.657779276642537
79.96658773951619
-68.21963728565743
31.93081439447888
86.86320139711948
-85.50676569970248
65.0415269405984
23.80083511115382
23.71365386314229
58.14362633981529
51.87305058870013
-26.90901215754806
-7.657114460453768
78.25635243018444
-65.93104160717085
-6.527440406369791
78.09336461096036
-66.29839576411528
-6.483349456439464
78.15568500124499
-66.42818255624677
-56.28806806122424
68.38241192890014
-41.78668895485134
-56.2780712781786
68.55481073348759
-42.24271082204575
-56.30026796659366
68.4192310779095
-41.93354288728276
-54.94456473036792
68.75624014775093
-42.48175002946248
-64.22522522797786
66.93016655350468
-37.98780657487656
95.9916881168332
97.48652317135235
-118.283368553705
-26.47152355523966
73.59968879001867
-57.5667137001354
91.28413895395819
96.96708279078381
-117.9982730596702
56.74794161078139
51.35543630820654
-31.64442034308746
-58.30327211894033
66.6035194772099
-42.129613757906
91.3834882849002
94.08146204431108
-117.1712060879247
40.04552497514585
83.93190693334422
-93.24160797025249
57.77949904592832
26.53956684262905
10.83308781061997
31.77645843903694
81.47722448063334
-89.8603318780216
59.20086551343908
25.70648252846041
10.43408223204459
-57.92758607465128
64.55221656960937
-43.22261496448129
84.68364182590354
89.18848764824594
-116.1957110095224
59.49390397808162
25.32767915959407
9.116561403957489
-33.14920046551848
67.96085200075466
-56.58794337018022
-33.14916844138452
67.96091365788867
-56.58806410305835
46.83002126505753
81.05753457544711
-98.9395427395669
58.97758845312014
43.11816860082271
-30.63065990737901
59.06869958489656
43.14558478741844
-30.72201975282759
65.76202032961305
34.86412031074817
-15.5746411662314
65.77236977037413
34.85239590573158
-15.58643207987761
-29.65268509492343
66.93523202781243
-60.38656912397234
59.47170254080815
22.65059488999616
8.378862021875165
-41.82812239140625
64.11522402717374
-54.19543077591375
31.13424459011042
75.18152748255365
-92.43266165788845
21.70074597747816
75.55921488455597
-91.75915353527084
-5.108619167198445
69.16608276083896
-74.62313423811005
-29.59567962730621
64.39129731951222
-60.95137357533788
63.08197015172443
17.38462262607612
14.70715274778003
-58.6904949099693
60.06038466247276
-46.38745372911313
-12.64624770851356
66.95506188795567
-71.71363519015713
16.136909526362
69.24882054928113
-84.26036623734763
65.00844823443541
14.2097231548882
17.74702403941873
14.14173545738062
70.35313018958689
-86.82185392176329
65.27379416583548
31.84911407288425
-19.1412917260702
-56.01062192468655
59.15240359534616
-49.17747674354587
-56.01211250358646
59.18008613688221
-49.22677190756751
-55.98101692801816
59.12773825820361
-49.02991949900135
-55.99559055087219
59.21418308010075
-49.32095025729879
-40.03549554092195
61.6111775091807
-57.81824458905757
37.1449977964149
72.62543166983656
-96.98238443134031
-62.12151479657977
57.94313065370021
-45.51330019469506
55.42735803831286
23.67517784936432
-1.464570924412177
50.84333033342102
75.3526362895041
-106.4154827920541
-35.43636667940973
61.94005816497125
-60.53987916539506
61.34371613874778
35.75626462061789
-28.47543187410993
-5.073673442308372
65.96089725766055
-77.72063632742744
63.8818503353946
32.50635177423774
-24.51399565879323
64.80813127309121
31.05169759263658
-22.40777479269782
-28.85971416901305
61.83866233823593
-65.47885566657563
-32.14101296868461
60.75311253317608
-63.25211818092763
62.47717366179682
14.99057417942333
10.00445500019127
55.83291962898325
21.45537634913252
-2.347528821915718
64.37316545075116
30.60069195791919
-24.35107541133195
64.32695071663839
30.57966900049563
-24.28745778914317
59.91950981318457
16.82830393657108
5.536246375131929
-71.76622578158852
54.14783930896635
-42.61592043217757
-57.23275616517019
55.47610536533584
-51.01794580858701
57.62986584891524
35.81834441177388
-39.54708787106671
64.00723551038777
11.2656552518466
11.02925148074728
62.52102751219309
29.65087486965808
-29.69059823863198
-39.01959288568322
56.15809628588161
-61.93034316035237
61.28796314428192
30.44961403027159
-32.98528592272173
61.2879611961373
30.4496130461431
-32.98528225934773
-27.44471924279731
58.06739563878853
-71.13405638392129
60.03283261638256
31.25102501294622
-36.02180071429727
62.26679583103358
28.65795541527907
-30.50987512550886
-57.20531570289686
53.08976927232752
-52.9059547630285
-23.94734568939754
57.29592545111568
-71.56187057569201
62.75236559014336
27.54555638463428
-29.01720412529297
-4.970056722564612
59.18312277359363
-82.04551256239208
3.617877189684688
60.23158276908126
-87.13211365022696
64.51581038045195
25.97434137044431
-27.5644476854111
-34.32816086019911
55.17586178715011
-66.27865986171346
31.55377930548839
63.55806735515767
-102.5195405691919
70.59677801115805
67.77434720607664
-122.5209827188211
-70.31751053060134
50.34432855832899
-46.83022773438696
63.98728733115986
25.36936533422597
-28.84856227095314
64.55210306174394
24.95898905045851
-28.0522710729528
64.45955366804125
24.94238297101841
-27.90803768177581
-33.344343873627
54.35390884892086
-67.61708024521694
-27.98838083908985
54.60357803192646
-70.76021557430862
-42.3129356375788
52.86924349811421
-63.24129159237578
59.39547209477985
11.58709058570806
0.4780315477424235
-19.6552211779146
53.89425692380418
-74.30400458358218
64.84749830763865
23.32029572489809
-28.36807954855088
64.04156178738596
6.553107745655566
9.428119277866378
12.28556664575293
57.8987202663026
-94.08339535331906
-22.55347739964982
52.8022921671464
-72.61611050202836
60.6774092360162
9.471337682874582
2.331509941720337
-43.01847634171899
51.15481055144775
-63.51702429691071
65.92654158288131
-0.2147583653481737
22.65651981006233
65.92694752300187
-0.2146564959600079
22.65617492421585
68.86327246439706
1.482766022477636
17.68005990136045
3.520696184721567
6.046239135539071
23.75803763679875
-9.824422414112131
52.50259925091787
-84.26938308907786
-9.799904344981474
52.50567346092683
-84.24949063701088
-54.81431947142929
47.28641156380188
-58.25208225055914
-11.48276894208229
52.12625031861304
-83.72345797134095
-40.15534821722824
48.29678266092851
-67.28515854175687
-70.48325734978695
45.2531323752749
-50.3429504972629
-58.46781099966676
46.33760826261617
-57.08802560003761
75.13194000724229
-7.159596653049403
28.73555809801231
-64.05389720067379
45.48480375391875
-53.97421914978114
64.9031412697942
2.087217074463596
7.595975876807021
-8.110449987034809
-0.006394019488240699
33.38426885183875
-13.93451623777419
2.873098815344453
27.28433969885404
63.00249518045593
2.522982232481154
3.066058528181631
-74.28654692928757
42.73565640653099
-49.46539758381242
-24.26489658108883
47.22664382155715
-78.60836459839642
-68.82945790055571
42.71321297798438
-52.72558629031672
-42.61295403927327
45.0373969041132
-68.40064183925631
-9.686874831049996
-0.7620128633429319
33.46910566415741
1.444829580387214
-3.617510892116671
36.82358150027744
-61.56028216080414
43.07688683992884
-57.25789365687282
-12.20334242023248
-0.3493729932580436
31.93797300226184
62.03031619140199
1.535603054086148
-0.6264887547009915
-61.23365421045004
41.73734083741923
-58.4041797909561
58.90316943720423
3.770763528947906
-6.020926971870868
-5.840313622026928
45.72348412352757
-91.71770963185466
-18.5610555210833
2.712649998760547
21.26748313478763
-9.421146991527369
44.29008381436218
-90.43649058632059
65.6149149906814
-3.708817867560638
5.450173203641534
-16.59378940384165
-1.165943697726119
29.41356549689203
-7.972093367233532
-5.470236915818246
37.01517543574934
-0.6433138044968593
-7.275205889932497
38.91580115114651
75.30373335745622
-12.64268669358991
23.91140234847368
-0.002022377978236317
-7.82581521618877
38.91645197701245
-6.02126212621929
-7.564537698443389
39.14944002962949
-39.79781815917652
39.78953212317259
-74.14579671894752
-18.1269277612979
-1.92562507667306
28.34682435174124
-18.10590588230181
-1.926647084731202
28.26819231895823
59.20870538744671
0.1421925121069783
-8.74822101416876
70.22952780415606
-11.64608641320543
18.81603815654522
-40.7881162957506
39.60115729665957
-74.11493025050959
68.34546533836874
-8.369771333586931
9.012329803485684
14.01533899149968
30.83503833930424
-77.17232816442676
59.82507012924418
-1.738585499460144
-8.815587978176517
-33.77801243312063
38.0737921864634
-80.23065432786001
-6.045401933825138
-9.65710823318685
38.96503149312242
-12.69697265296499
-7.598124154364971
35.8596525440537
-18.0695875977468
-5.8910530070142
30.90925100001372
61.13046829964018
-5.111550006000207
-6.763395816276446
-36.24524688105524
35.88331824506439
-79.7399805526201
59.4382216290059
-3.779183101190481
-10.78584356403319
-21.8999987541617
-3.055217873482599
23.06818817508965
-12.32821929729439
-9.412684620866662
36.64743281830762
65.52714069890413
-9.495163469082193
1.160468637449415
-14.24180212806906
-9.234811035078559
35.17577143386978
-21.77884540705993
-4.741742642378616
25.11465699451774
12.01841951851212
-13.70440868857799
34.63142507571381
79.70647300891787
-18.50534627347055
15.89716909947084
79.70464014578491
-18.50556823106707
15.89867393451262
-3.395888081144538
-13.1257637023434
39.82481050368271
-3.348960799562843
-13.08256685631869
39.72778620581903
-40.6064132346903
33.33456411290408
-79.09894437370811
30.9019562317444
-14.18409024078315
23.84819748260818
-22.20703787580553
-6.205352328338901
25.46332241788908
-21.82932463807056
-5.972112102249655
24.64751137969036
69.00119478818469
-16.5151444646766
5.428154763213992
69.10750317206868
-16.57050727656123
5.34135561125392
-28.68921772641234
-1.440049706630979
6.672390317018066
67.99054962162715
-18.29135908663065
2.86995032080019
67.99054532442734
-18.29135945340912
2.869954159612195
82.80413856164577
-24.66465675869554
11.55519479032518
73.19981014782343
-23.36842113432985
9.23516526665319
69.01875971762964
-20.79254170118177
0.8259573710120212
71.59929707321388
-23.79378390157058
7.644017812491541
66.38817238160118
-19.73322630265625
-4.75627173066202
-29.90560637083183
-7.972157125846143
15.95114114904927
74.62952689133192
-24.83575240240591
6.271597889018693
